Ciclo,Classe,Link,
2019.1,3,https://docs.google.com/spreadsheets/d/1QahvGzD9P9sKXJAESaiZ-h0q9gpT-215kntJ-1CeSkE/edit?usp=sharing
2019.1,4,https://docs.google.com/spreadsheets/d/1rZCxG6DMjU0DyJBqSYcH2fAuBMiEg3U2mYvk6JrH5lw/edit?usp=sharing
2019.1,5,https://docs.google.com/spreadsheets/d/1ePXqFGB2qN-ggmyMnKVrjrQhwfvs2GSmrF8D6TxLnGo/edit?usp=sharing
2019.2,1,https://docs.google.com/spreadsheets/d/104EDwLqMAMQzR1B29boTS7XZ6ST97pojNHGg-AfhEoY/edit?usp=sharing
2019.2,2,https://docs.google.com/spreadsheets/d/1lDogAAvsvsaTq6JTF7Jgk89ocWCcD-sCj8nLobcNqDo/edit?usp=sharing
2019.2,3,https://docs.google.com/spreadsheets/d/1o-cwOXIGuNY5TF8DaeVN1N6bIf6uinv295U1axSjNlw/edit?usp=sharing
2019.2,4,https://docs.google.com/spreadsheets/d/1aw6nne_Y3fc7eUH6FabuzIynjMNFwXnNaCd0QCM0bbI/edit?usp=sharing
2019.3,1,https://docs.google.com/spreadsheets/d/1vhshi2lOQo4mURu-imoGrH5lq5reAVf54M0zPIeG5hg/edit?usp=sharing
2019.3,2,https://docs.google.com/spreadsheets/d/1snluVqIIWndb08eVZMrZVTKpd1ilq90EfRjQ5XO9TKg/edit?usp=sharing
2019.3,3,https://docs.google.com/spreadsheets/d/1HijZEnhCszveHZl6v9OOucXQ6ODUTQ62wKbBjAAxbAU/edit?usp=sharing
2019.3,4,https://docs.google.com/spreadsheets/d/1uxKO9neMPlF857_a3xq0D-9YT81-_194yp6XirukaRQ/edit?usp=sharing
2020.1,1,https://docs.google.com/spreadsheets/d/1lYuBaUxYFIeBG5JOpW4kCgKTeSHuYE5e6USQ1BEFJ2E/edit?usp=sharing
2020.1,2,https://docs.google.com/spreadsheets/d/1kXy77K7O5YmVA1xmXnvxjqlydK7HYVNFLYOPqW2T2u4/edit?usp=sharing
2020.1,3,https://docs.google.com/spreadsheets/d/1jSje8moXz09Z13fEk-UBnzNFOHb-hi9cF9Htld7dsjY/edit?usp=sharing
2020.1,4,https://docs.google.com/spreadsheets/d/1v393gFLPKEP5u_fgIzXKLRBFe8urxXrOXcgHQIa4iWU/edit?usp=sharing
2020.2,1,https://docs.google.com/spreadsheets/d/1wmRqyrmsXLZTtX_9RGfMGL67uPgTrVk3khnaxAH7N6o/edit?usp=sharing
2020.2,2,https://docs.google.com/spreadsheets/d/1_7YzG-JBdgTBVYJB3k837NwyIXQzazUfFsZ8nVxM9kc/edit?usp=sharing
2020.2,3,https://docs.google.com/spreadsheets/d/1FYDxMsbDj9VkSDERFDFC4g_mDTq23wbpoFwkbglAP94/edit?usp=sharing
2020.2,4,https://docs.google.com/spreadsheets/d/1KipYCBHDaC3W7FYSalWBY5aksL3Os_ufmw4kOubZaFQ/edit?usp=sharing
2021.1,1,https://docs.google.com/spreadsheets/d/10jiLeZbGG4S3eSM1m1X1s6n7MLAPGBWUhHFqljiPx_8/edit?usp=sharing
2021.1,2,https://docs.google.com/spreadsheets/d/1yuqjUvqIy25EdaCM2cpvHMbXHrPMDOiADgE1sOhmpbo/edit?usp=sharing
2021.1,3,https://docs.google.com/spreadsheets/d/1QHE9WjIfKfmG9yoSZ4_AX99vDxntaRilXLLxo-ugaFI/edit?usp=sharing
2021.1,4,https://docs.google.com/spreadsheets/d/1PPojrCbuHwFBuzMWNAoj7isCnwAOf02N3j-jUvKX5Z0/edit?usp=sharing
2021.1,5,https://docs.google.com/spreadsheets/d/1rr2_PtibqrbWa6qwfIpn2he1CTUw6x3_eMs5zjCIBms/edit?usp=sharing
2021.2,1,https://docs.google.com/spreadsheets/d/11I6ZnFZVE3r9U0jc_mffdBM7WqcB5x9sHKKVHiMewno/edit?usp=sharing
2021.2,2,https://docs.google.com/spreadsheets/d/1xpC0qQdYCwxteWD8RWKd1_vCcr9U0SsAYTqmAGDavBw/edit?usp=sharing
2021.2,3,https://docs.google.com/spreadsheets/d/1jfoGRYD-uyCUNxhVJzSjV_iKFLe_9mmEU63ae7gziu8/edit?usp=sharing
2021.2,4,https://docs.google.com/spreadsheets/d/1_zCCPqBn5k9_sROughVGFHKXjPatuoeorVg3ccuYvEE/edit?usp=sharing
2021.2,5,https://docs.google.com/spreadsheets/d/1ocautND0a6JmbEqvBCreSVGFWas-oLpAQbm15P9V8ak/edit?usp=sharing
2021.2,F,https://docs.google.com/spreadsheets/d/1MP0XbWW4eIShPB8mZfglYXA03shQnGOuTwBAqm6mbi8/edit?usp=sharing
2021.3,1,https://docs.google.com/spreadsheets/d/1rY5JutXtEQruKl9edrlBqW9BkbahouTTBSHSj5XBVto/edit?usp=sharing
2021.3,2,https://docs.google.com/spreadsheets/d/1oMFUDDZgArXvL1ajD07tCqOKhsoGkQ-lxk-NHsikRKY/edit?usp=sharing
2021.3,3,https://docs.google.com/spreadsheets/d/1bwntZuv-P9WfLfJVb9EbE5CuYIegG9S6yQY6R1cAjNw/edit?usp=sharing
2021.3,4,https://docs.google.com/spreadsheets/d/15ES_KzrYtKxI6xVkQ44l8uFM0buk4bCk-S5Tc31xkBU/edit?usp=sharing
2021.3,F,https://docs.google.com/spreadsheets/d/1S4rzf5h0MKxYVvaM2hMUtC-1YCu-divkYTuFZExn1TA/edit?usp=sharing
2022.1,1,https://docs.google.com/spreadsheets/d/1tKvujbKmabFAyQuHI6dMtDmJktHDGBlwLJlSKj5Z59g/edit?usp=sharing
2022.1,2,https://docs.google.com/spreadsheets/d/1Kg1VAT2S9IDMSUdThROa_pUKI2DaYbqMvdKRpKWsnm0/edit?usp=sharing
2022.1,3,https://docs.google.com/spreadsheets/d/1k1fYaCjpAYRshvttPS-c5ue6W2VcopgJkUoWb1IQXHc/edit?usp=sharing
2022.1,4,https://docs.google.com/spreadsheets/d/1eBYGtWwEVC5ifP6L2WxNmxjLuc2s7DK4ppkwP_jmmio/edit?usp=sharing
2022.2,1,https://docs.google.com/spreadsheets/d/19xhlaWYfgCHCw5XpbyVEoCP9kRvv2AfohpNrtrx7i-k/edit?usp=sharing
2022.2,2,https://docs.google.com/spreadsheets/d/1GR6qn8K5R--hNQMUkhiShXQG1UaILBGKmnX9wlLx5rY/edit?usp=sharing
2022.2,3,https://docs.google.com/spreadsheets/d/1_adNWrmKuts2CSZSKC5epjinYvpjg9d7GyDyeQxJGLQ/edit?usp=sharing
2022.2,4,https://docs.google.com/spreadsheets/d/1JrVvfQhlNGoLkk8wnBufwAclXnd9CLPZZVSCkDc7KvI/edit?usp=sharing
2022.3,1,https://docs.google.com/spreadsheets/d/1ycVqOS-vN9mw8fUs1m4R-sCcYDanboiHmCu434ewiXg/edit?usp=sharing
2022.3,2,https://docs.google.com/spreadsheets/d/1OtpE--ULqZpSLYdZnS2bei2lf7FeqSzEZQcnsIUcbSo/edit?usp=sharing
2022.3,3,https://docs.google.com/spreadsheets/d/1BU6Ca16O6InVIxVedWSKUX3yLms5uxHxCvWhdZY1lrg/edit?usp=sharing
2022.3,4,https://docs.google.com/spreadsheets/d/1BRN2TGbQ7fyJdBEJclN6YjIBOnjSa56eoJB6Zy0hZhA/edit?usp=sharing
2023.1,1,https://docs.google.com/spreadsheets/d/1bSl0krAzw4G85f8PKWYQzQUNH3J67KDTPXgXRIlTbRk/edit?usp=sharing
2023.1,2,https://docs.google.com/spreadsheets/d/1Jo10N1N_NnSbU6uLKOf1tc_-p26eqhMsp3rNz04ziW0/edit?usp=sharing
2023.1,3,https://docs.google.com/spreadsheets/d/1Dz4uGchuqnA7VjUEvKMCGDsezQzq84aNudPZXUUE-5c/edit?usp=sharing
2023.1,4,https://docs.google.com/spreadsheets/d/11mTWGJe5b10XGOWfkXFHaDsv5MQIa2ML9jyYUL24Grw/edit?usp=sharing
2023.2,1,https://docs.google.com/spreadsheets/d/1UatfLJGsKK0rcaPGvoezDyJlIwVeDpz8l3mO4zP9RYE/edit?usp=sharing
2023.2,2,https://docs.google.com/spreadsheets/d/1R3iEIyi7d0K0Xh0Z01e1Fxv_dHXO8ZzT4iovvuTcayQ/edit?usp=sharing
2023.2,3,https://docs.google.com/spreadsheets/d/1MUbOqyXGGWNm4KkTrEVSRMCQxvNQVRjZ-HoiNoGDmc8/edit?usp=sharing
2023.2,4,https://docs.google.com/spreadsheets/d/1NXNYV2P2AyS2rNb0JS29JcFjpGY9xqqI8xW6f2-HnjM/edit?usp=sharing
2023.3,1,https://docs.google.com/spreadsheets/d/1ZWqMhiKNpzYz4BzObY5toCyoyA1NRCi1ITBNY9VRgLE/edit?usp=sharing
2023.3,2,https://docs.google.com/spreadsheets/d/1Nq9_DoZkeAyRiUBk3m3agGoi_aM0iiyxbbNMrP6Mw-I/edit?usp=sharing
2023.3,3,https://docs.google.com/spreadsheets/d/1wMR24Gk4jgay9MtiE7w_rDTiOL3bT0exUh4yetGQYjQ/edit?usp=sharing
2023.3,4,https://docs.google.com/spreadsheets/d/1_qwuKzv_Ld6zA9_CPTvY4Gjko0eQptXK5vEWTYyY-UY/edit?usp=sharing
2024.1,1,https://docs.google.com/spreadsheets/d/1FGgfPwmOfNDLlDZIjqEmd6EiCG7HKI4Ui3IU2TFJ-Do/edit?usp=sharing
2024.1,2,https://docs.google.com/spreadsheets/d/17SP3kfZPq0rSFG7hRsmkKS0phJDioAJUTssDqsJJFp0/edit?usp=sharing
2024.1,3,https://docs.google.com/spreadsheets/d/1RVEyNkDwArhZWrNqE4rds8ip1ikweQ_HkZ9tKGbR4KM/edit?usp=sharing
2024.1,4,https://docs.google.com/spreadsheets/d/1p968SLGDwmjiFqijnXIGwdNnAho_652TFaZ-EMBNQYo/edit?usp=sharing
2024.2,1,https://docs.google.com/spreadsheets/d/1deFEqBeCm2P8-Z4UvsDYyT1YuEcVUbRnWE8_a-6yRok/edit?usp=sharing
2024.2,2,https://docs.google.com/spreadsheets/d/1_5VpHdtSGdrfWzCtPEUTFsZ4LVR6GkampTEmFTHVQ3M/edit?usp=sharing
2024.2,3,https://docs.google.com/spreadsheets/d/1XlQQSAXVNczRkkS46BgkXIoGO22f9YJyq6sWzqtAgIM/edit?usp=sharing
2024.2,4,https://docs.google.com/spreadsheets/d/1RU8u7MeZ7-KJnrna38sV8tGEqhzeFeNGTh0LvmxKsMI/edit?usp=sharing
2024.3,1,https://docs.google.com/spreadsheets/d/1ANC4cHHoGA_sYVeW8yXL2bOxt0xijJrVeTSE50K6q2g/edit?usp=sharing
2024.3,2,https://docs.google.com/spreadsheets/d/1-Xt9cxvKvEbwu_oquvhdfO02QsiUsFyGH7eFXI1Qtlc/edit?usp=sharing
2024.3,3,https://docs.google.com/spreadsheets/d/1WJwbCW6k0jcjEFyE-D7D4vQtZ2gaabB4JzNwodajDO4/edit?usp=sharing
2024.3,4,https://docs.google.com/spreadsheets/d/1ZwWsa2egPKwHRMY_lHdEyOE8e9TMBg0RrPbDZ6VCHkE/edit?usp=sharing
2025.1,1,https://docs.google.com/spreadsheets/d/1w8kAKAnfNWrCLwnQTp9SJHmmdhDmllPjsnW2ljQidak/edit?usp=sharing
2025.1,2,https://docs.google.com/spreadsheets/d/1HjRxyCBgSE0lHQFL2hKoN-WZaCzP-LwwMr2xKtp6hp4/edit?usp=sharing
2025.1,3,https://docs.google.com/spreadsheets/d/17qbUKuue2_S2Ft_hMHMzz-PmI_7vM2_e7NUJNY8_DlE/edit?usp=sharing
2025.1,4,https://docs.google.com/spreadsheets/d/1Gk8NymMfCGk22v-jtzPC2f8xzHg4x4UC8L3D2DDIE1U/edit?usp=sharing
2025.2,1,https://docs.google.com/spreadsheets/d/1Nh4ANuTXIoS8-txMI65IkNcHPo5S5dg_0yQ-dYHnbq8/edit?usp=sharing
2025.2,2,https://docs.google.com/spreadsheets/d/1mUCLIFxiazfjmO_6XzNZ3YwtuKGbHlQiMMIXeJROoZs/edit?usp=sharing
2025.2,3,https://docs.google.com/spreadsheets/d/1Wkkyg_Gw5mbAIuGfWqKUNCtCg3bAPUg4mz4etwXEd1w/edit?usp=sharing
2025.2,4,https://docs.google.com/spreadsheets/d/1t0-qKqBa3vxkuN1xK1IwgN1NCzhNnKyOiHC0ehgaa-M/edit?usp=sharing
2025.2,5,https://docs.google.com/spreadsheets/d/1miVd_lM83pZfeIZYsdzXIHpW1EbJ6tG6caYNLNAGLeI/edit?usp=sharing
2025.3,1,https://docs.google.com/spreadsheets/d/16b_qrElHNtM6zmaXuypyvh_s7ALStE56NDmLPV8JSNY/edit?usp=sharing
2025.3,2,https://docs.google.com/spreadsheets/d/1HFE6-eEeO0AuztuJUeeU3tpuaod22XT2htfohr0vduc/edit?usp=sharing
2025.3,3,https://docs.google.com/spreadsheets/d/1Qfn0NBKNYMMGEnrJtOSbg-UTX5lkcOYu_1YOa8sjUTs/edit?usp=sharing
2025.3,4,https://docs.google.com/spreadsheets/d/1R1YsraZDGyirQk3271UkMI1R1YNjmkaCno7LXuUuoTI/edit?usp=sharing
2025.3,5,https://docs.google.com/spreadsheets/d/1f5ykhp0odW9XXZ4oYFYnhocEpaF-G6gvRx-2Cb0XWU4/edit?usp=sharing
2026.1,1,https://docs.google.com/spreadsheets/d/16sVqGlaUWUisO4yDFlHo_2W9r1VeFbLGeuBE4lTfxJM/edit?usp=sharing
2026.1,2,https://docs.google.com/spreadsheets/d/14_WhwtRMLVs3zdH0w26ZKzlxn2JkikhOVxWmRG0udCk/edit?usp=sharing
2026.1,3,https://docs.google.com/spreadsheets/d/1Oj8ytIhXBKX1ppDiPv2bF67y_PtaaqpfDfjgVun9eLw/edit?usp=sharing
2026.1,4,https://docs.google.com/spreadsheets/d/1KphDrlv1_IOfquUJhO1SuE3UXYhFPMMLrBd5KXlsz-E/edit?usp=sharing
2026.1,5,https://docs.google.com/spreadsheets/d/1XdQqCh3qrlr16DFkivdJtBnbZ9IaqLRoCMLsdFJ8F2w/edit?usp=sharing
